"FacilityCode","births","pregnancies","literacy","poverty","anc","pnc","sba","hiv_prev","hiv_count","condom","intercourse","in_union","circumcision","partner_away","partner_men","partner_women","sti","fb"
"12381",323.035687446594,457.459776878357,0.923935180043441,0.264506157600518,0.402032717861034,0.219234777614474,0.729871479844725,17.0517549514771,139.682281494141,17.0517549514771,57.2936096191406,53.0328483581543,99.4856948852539,30.0653429031372,12.3463416099548,1.54948538541794,3.32412934303284,3.43926522166607
"12144",2.18149314448237,3.0892728343606,0.342582018817511,0.82545413573583,0.345721921908694,0.154475021603945,0.464823624773605,17.6608257293701,0.897815585136414,17.6608257293701,75.6852645874023,61.6529922485352,84.7173690795898,29.3233604431152,15.3762559890747,1.45825910568237,3.4285147190094,2.842489
"12411",157.111305236816,222.489668607712,0.914194420013547,0.228446497661727,0.393944178714233,0.209105577345203,0.697310538721733,19.1745796203613,74.4819717407227,19.1745796203613,59.8044929504395,53.362720489502,99.3008346557617,26.4408206939697,12.914909362793,1.67665708065033,3.3985390663147,3.09879341437309
"11932",438.383672237396,620.807250976562,0.945838145152257,0.223953789565712,0.400031442074357,0.216704643306297,0.722023542064267,19.7017498016357,155.605941772461,19.7017498016357,60.0255126953125,53.8539276123047,99.3130645751953,25.9281959533691,12.9948596954346,1.73344218730927,3.48865437507629,3.72849294763436
"12317",975.961954832077,1382.08673644066,0.968016019199291,0.204385089874268,0.401731504499912,0.218855954060952,0.72867253780365,20.7207489013672,220.668518066406,20.7207489013672,60.9131469726562,53.6700744628906,99.2873153686523,26.1755142211914,13.2384147644043,1.79485058784485,3.61335873603821,9.83057783621795
"12244",181.091631174088,256.448872566223,0.875472385006512,0.401958270107999,0.400807355606073,0.217681627267519,0.725101327775298,18.2821922302246,95.340217590332,18.2821922302246,58.5238151550293,52.2672233581543,99.6301422119141,36.120719909668,12.5454168319702,1.5377140045166,3.55271506309509,4.71808550087873
"18401",1031.13637721539,1460.22077131271,0.924743769801656,0.106251644408878,0.403304480366259,0.220853999707123,0.734757607615234,23.1006698608398,425.265106201172,23.1006698608398,71.3740005493164,55.6354751586914,95.2840194702148,10.1715631484985,15.0901660919189,2.32282733917236,3.66061997413635,11.7651451825917
"12078",155.772493124008,220.593741178513,0.866221450885117,0.431800666180524,0.400549356969411,0.2173573410251,0.724072898594325,18.5805892944336,55.9835395812988,18.5805892944336,59.2005653381348,51.5122756958008,99.5398712158203,36.2871208190918,13.1153125762939,1.56279230117798,3.73967933654785,4.091197
"12376",481.506571769714,681.874778747559,0.990264708900693,0.284298883243041,0.402167952379654,0.21940668854227,0.730393463552596,19.492582321167,221.95182800293,19.492582321167,60.0600776672363,54.2779312133789,99.5210571289062,27.1761112213135,12.5553789138794,1.86754608154297,3.90303325653076,4.70725081962762
"16435",717.052159309387,1015.43741989136,0.98818803806081,0.274592965389743,0.401512423486614,0.218575339851571,0.727845728596716,20.2192602157593,315.901565551758,20.2192602157593,62.0699996948242,54.9199466705322,99.2794418334961,24.0873670578003,12.6140847206116,1.96735572814941,4.02857136726379,5.43752909388379
"16922",1044.6433506012,1479.34838104248,0.996016012428966,0.284846447633974,0.401181572079658,0.218160912692547,0.726514158646266,18.8057174682617,465.906890869141,18.8057174682617,61.5355567932129,54.4371528625488,99.3268585205078,24.4393253326416,12.8254623413086,1.92335867881775,4.1158390045166,7.50499212168675
"12796",845.043029785156,1196.68881797791,1,0.276814336126501,0.400510638058186,0.217306645562251,0.723936495780945,22.7908573150635,512.792785644531,22.7908573150635,61.9982414245605,54.3426094055176,99.2194747924805,24.5443344116211,12.9667921066284,1.96206939220428,3.75895500183105,6.26535198343685
"12321",53.8432739973068,76.2489503026009,0.911246693513125,0.209479146171361,0.390799560746235,0.205235572296605,0.684071221449269,22.8491106033325,27.1435317993164,22.8491106033325,69.4393081665039,55.7933158874512,96.4153137207031,12.2051377296448,14.3851685523987,2.23147690296173,3.78657245635986,4.160005
"12803",206.050183057785,291.793367862701,0.970120403560532,0.429633374467041,0.389729263583819,0.203938619444768,0.679399961034457,18.312614440918,89.871696472168,18.312614440918,62.2649536132812,51.0737533569336,99.6538314819336,38.273738861084,14.2027940750122,1.4640486240387,3.65549612045288,4.7775881202046
"15184",2118.44337272644,2999.98626899719,0.926220213697058,0.120449954972548,0.403406821015708,0.220985730990818,0.73513807210858,18.9804039001465,876.89013671875,18.9804039001465,69.9838104248047,56.9820289611816,93.4278106689453,7.27605152130127,13.7960033416748,2.18132448196411,3.52465963363647,11.1023466162444
"17943",6674.83177185059,9452.4141368866,0.947440834092806,0.0853775126640411,0.404143022379633,0.221922756706254,0.737969283734338,22.9763803482056,8917.91223144531,22.9763803482056,67.6456108093262,54.0675964355469,93.3049201965332,8.54127645492554,14.6931324005127,2.40346002578735,4.03588104248047,49.8184043032834
"19433",10924.6894836426,15470.7553024292,0.991130359872112,0.0169538779848474,0.404500597253793,0.222380187124114,0.739323810094133,23.076376914978,9992.03564453125,23.076376914978,69.0161552429199,54.0425071716309,92.2600364685059,7.21107053756714,14.7142457962036,2.39818930625916,3.82100188732147,18.1748336996747
"12519",121.101976633072,171.495861768723,0.996226765941828,0.506110036745667,0.400596429770057,0.217416024087249,0.724264820886625,16.5901832580566,59.5867004394531,16.5901832580566,63.0110549926758,51.7990875244141,99.5777893066406,38.7200012207031,16.2617588043213,1.45475888252258,3.58247232437134,10.2109490186916
"14332",200.793708086014,284.349528551102,0.863393444286505,0.611478594216433,0.400308405736397,0.217055687462461,0.723101773138704,11.6598463058472,72.2885856628418,11.6598463058472,68.4875755310059,60.2061405181885,95.5647087097168,15.9206762313843,13.5428891181946,1.24380028247833,5.09334516525269,6.38959714134276
"12587",414.932241916656,587.597030162811,0.914416276290708,0.496677837334573,0.401684815261144,0.218793611528524,0.728518878640575,15.3232274055481,180.872756958008,15.3232274055481,61.3027000427246,51.2967967987061,99.5384330749512,39.5426597595215,15.0565514564514,1.49486380815506,3.64423823356628,4.97634796890424
"10321",593.94443655014,841.101152420044,0.865534232217268,0.152164024837089,0.401807599319708,0.218948527920566,0.729003246598596,19.0263710021973,376.219085693359,19.0263710021973,63.8298492431641,56.4515991210938,95.1255111694336,8.15562057495117,11.4327173233032,2.04859733581543,3.64430475234985,4.66712868184224
"10194",1586.92511558533,2247.28859996796,0.951790967197427,0.117078303126618,0.403700714508692,0.221358355482419,0.736281158725421,22.2398509979248,1318.93615722656,22.2398509979248,62.9511127471924,53.5789375305176,94.0169906616211,7.18974852561951,12.7969818115234,2.30585896968842,4.02211308479309,14.2491826400503
"16748",1620.47067070007,2294.793384552,0.946232475969782,0.123164788452965,0.404018142407992,0.221763297363564,0.737493662521093,22.169620513916,1382.32006835938,22.169620513916,63.2886657714844,53.8442306518555,94.916877746582,8.68435382843018,13.1265058517456,2.30293416976929,4.32762670516968,14.5591490441238
"17490",1523.41660881042,2157.35243988037,0.950323719184516,0.129744597546318,0.404097144007683,0.221864317059517,0.737793305317561,22.169620513916,1382.32006835938,22.169620513916,63.2886657714844,53.8442306518555,94.916877746582,8.68435382843018,13.1265058517456,2.30293416976929,4.32762670516968,12.9236414500636
"15783",451.664988517761,639.615291595459,0.850512700312167,0.526133698575637,0.399152846251791,0.215599369106663,0.718529800104128,15.3583393096924,228.478088378906,15.3583393096924,71.9041137695312,58.2089309692383,95.8539276123047,20.2857875823975,12.4570837020874,1.21602511405945,4.47972106933594,4.91372983485373
"18767",579.556554079056,820.726084709167,0.784310489473231,0.440395882901023,0.401783733665943,0.218919642716646,0.72889812707901,15.2679138183594,274.683631896973,15.2679138183594,78.5374755859375,64.1597442626953,88.2862091064453,14.6405038833618,14.0305805206299,1.48842769861221,3.04334688186646,8.98132082156611
"17736",2253.46636581421,3191.19608306885,0.885538832968442,0.535305075573199,0.402852418246093,0.220277023536188,0.733033291217855,16.7960872650146,2864.98193359375,16.7960872650146,78.9539794921875,66.5054931640625,79.1010894775391,19.0078506469727,18.7278480529785,3.22166347503662,5.56105422973633,7.54251758212081
"15053",29.2383026778698,41.4051698446274,0.41962827471242,0.732680074870586,0.379537477789309,0.191776774773662,0.633518360605176,13.7013988494873,12.1059770584106,13.7013988494873,67.2854690551758,56.623363494873,89.9459228515625,20.5025177001953,14.1189489364624,1.72466897964478,4.24802398681641,31.1489756534653
"14872",705.61203956604,999.236743927002,0.939173913300321,0.421252070954352,0.402703984771799,0.220087473674509,0.732468048198111,19.2875556945801,393.601135253906,19.2875556945801,65.017578125,55.5291061401367,96.9231872558594,16.8178596496582,11.8671808242798,1.24505412578583,4.95230007171631,7.71723379793233
"15732",2422.70554208755,3430.86033058167,0.937481154899831,0.371020257472992,0.403910947190661,0.221626205559896,0.737087259689967,17.4548873901367,1553.76745605469,17.4548873901367,68.5396156311035,56.8005084991455,96.1138610839844,19.0723428726196,12.4087343215942,1.22363954782486,4.72473287582397,13.266684601116
"14399",1930.04723024368,2733.1932849884,0.938555077222956,0.371253973804414,0.403906760428915,0.221620882139695,0.737071107949642,17.4548873901367,1553.76745605469,17.4548873901367,68.5396156311035,56.8005084991455,96.1138610839844,19.0723428726196,12.4087343215942,1.22363954782486,4.72473287582397,13.0469554495993
"10257",830.871926307678,1176.62073135376,0.89226965389992,0.282953660003841,0.401124689414445,0.218084356098464,0.726332268329582,18.8699674606323,461.829711914062,18.8699674606323,54.0846118927002,53.5092620849609,95.0963096618652,7.97262287139893,10.0411524772644,1.86673104763031,4.24287557601929,7.34981523390476
"15768",157.737645804882,223.376648426056,0.247040022492986,0.677119666879827,0.401646761591219,0.218747391997771,0.728352905914536,11.1371269226074,57.2987852096558,11.1371269226074,80.1312866210938,61.1044139862061,90.961841583252,29.7297191619873,13.8980655670166,1.38391488790512,4.32682156562805,7.48924456115942
"13749",1057.51077055931,1497.57026600838,0.861625525972275,0.544401195013162,0.394361316363017,0.209617665658394,0.699077825943629,14.7116918563843,885.030700683594,14.7116918563843,70.4409866333008,63.1110534667969,96.7909240722656,20.6437225341797,14.8561429977417,2.28282713890076,4.17001581192017,5.82199351115443
"15769",160.343064010143,227.066253304482,0.222401048863513,0.666061834855513,0.402047674827928,0.219253915418314,0.729928098468973,11.0683355331421,86.6886520385742,11.0683355331421,80.0788497924805,61.2347373962402,90.7180709838867,29.736307144165,13.9039964675903,1.40217292308807,4.33264493942261,7.43094426594533
"14661",29.3060292303562,41.5010792613029,0.203437891024744,0.81641754694283,0.372009765596713,0.183054578152754,0.597840020212076,9.79826927185059,14.8459615707397,9.79826927185059,72.8279724121094,58.9012756347656,80.715576171875,23.7176876068115,12.4553956985474,2.00544118881226,4.45919752120972,101.987284735294
"14015",353.190779685974,500.163237571716,0.851048948403137,0.532643937889267,0.396086915421325,0.211760650112017,0.70617990074931,21.9768104553223,598.29345703125,21.9768104553223,79.0216598510742,64.9511947631836,65.2139148712158,20.6023120880127,20.1997184753418,3.27698636054993,5.31742095947266,4.54345349159664
"16769",402.789208889008,570.400947570801,0.850027681651195,0.525344370864332,0.402561405061075,0.219905754163761,0.731921880437224,25.7412109375,1034.93786621094,25.7412109375,81.2319259643555,65.6160202026367,54.8494338989258,22.0758857727051,21.7962055206299,3.68490219116211,5.4000301361084,4.14433115927052
"13643",379.441218852997,537.337213516235,0.869169658159797,0.427188335972674,0.398074011802673,0.214238774180412,0.714269910852114,26.6338796615601,690.133972167969,26.6338796615601,76.7331275939941,62.1728096008301,64.0950012207031,24.3764724731445,19.4446697235107,2.88324248790741,4.73319172859192,3.76167197044837
"16770",273.335092782974,387.077390670776,0.810954159782523,0.618093398484317,0.394174641689728,0.209396130614057,0.698222540294048,23.7546215057373,657.886993408203,23.7546215057373,82.5488052368164,66.2530517578125,48.5428924560547,20.6834583282471,22.427227973938,4.1364905834198,5.78448557853699,4.28263197881011
"16771",401.775872707367,568.965934753418,0.849841551453629,0.524800078012049,0.4025207995375,0.21985421727101,0.731764422257741,25.7412109375,1034.93786621094,25.7412109375,81.2319259643555,65.6160202026367,54.8494338989258,22.0758857727051,21.7962055206299,3.68490219116211,5.4000301361084,4.16651457948559
"19868",408.256307601929,578.14305973053,0.848759395564821,0.527871794067323,0.40207678219616,0.219292032538644,0.730030524650676,25.7412109375,1034.93786621094,25.7412109375,81.2319259643555,65.6160202026367,54.8494338989258,22.0758857727051,21.7962055206299,3.68490219116211,5.4000301361084,4.11930398551599
"18420",195.599381446838,276.993700504303,0.946759264398128,0.555589512867086,0.393416171205924,0.208481027525943,0.694878717796915,25.0061149597168,609.720703125,25.0061149597168,80.19677734375,65.4359512329102,53.0968246459961,16.530309677124,25.6739463806152,4.39747142791748,5.74528741836548,6.07106076223092
"19863",451.088956832886,638.799555778503,0.892529007379321,0.447675069465357,0.401925952346237,0.219098247713111,0.729466559308948,24.4505157470703,820.247283935547,24.4505157470703,75.9586524963379,62.5263652801514,66.3562927246094,23.5732898712158,18.3981313705444,2.75455725193024,4.54182171821594,3.46323694365193
"18892",473.333168029785,670.30020236969,0.882889831554389,0.411703522317111,0.400742034719448,0.217601262860828,0.724825688885519,24.7843151092529,945.591186523438,24.7843151092529,73.8156051635742,59.9445419311523,46.3799285888672,25.0570735931396,16.2072467803955,2.46044445037842,4.32888650894165,3.6700203744113
"16284",479.618574142456,679.201137542725,0.846503413793474,0.393422324549068,0.401864309310913,0.219019919335842,0.729228354891141,27.3920907974243,994.246185302734,27.3920907974243,74.1533470153809,60.1531887054443,46.5270671844482,25.786600112915,17.2756433486938,2.48361921310425,4.50933933258057,2.56824489710145
"16767",257.989372730255,365.345892429352,0.855201209738448,0.519480414462812,0.395913008264076,0.211547076751955,0.705443615100057,25.2715215682983,619.70246887207,25.2715215682983,80.6721229553223,65.5239906311035,54.4737529754639,21.5070295333862,21.4465198516846,3.6401698589325,5.50031757354736,3.91989112653407
"17593",346.355268239975,490.483285903931,0.937630748378858,0.536929735913873,0.39916206860705,0.215616205141406,0.718520684046957,24.9276514053345,614.495300292969,24.9276514053345,80.39794921875,65.8538055419922,53.0498504638672,16.6027393341064,25.7688226699829,4.44747495651245,5.82136869430542,6.17871457273366
"17710",338.676895797253,479.609725058079,0.803850847668208,0.640731170321956,0.400012708926281,0.216696703713076,0.721812821949605,22.5445232391357,1330.67224121094,22.5445232391357,82.8810882568359,66.9848175048828,50.7101249694824,18.7186012268066,24.1729640960693,4.49891757965088,6.09510183334351,5.69300871058164
"15389",69.4443681836128,98.3420925140381,0.901574706158952,0.534941161220724,0.400400553086791,0.217169032855467,0.723490959265417,13.8310594558716,39.6147842407227,13.8310594558716,72.255744934082,59.3586730957031,87.2319183349609,14.8169918060303,12.2353639602661,1.41520178318024,3.12479519844055,7.89067117777778
"15682",168.666963487864,238.853955328465,0.196665363870218,0.654589340090752,0.40147029080533,0.218520287152947,0.727696370210079,9.87454509735107,60.8633098602295,9.87454509735107,76.0956497192383,60.6333293914795,85.2206802368164,25.8602247238159,12.0632576942444,1.74994522333145,4.32080340385437,18.9028931382637
"16768",166.599233865738,235.925786018372,0.832509247197855,0.53683922133025,0.390610095787374,0.205001231600807,0.683283267371077,23.6907348632812,432.295074462891,23.6907348632812,81.134033203125,65.9570617675781,54.6205940246582,21.0379161834717,21.5681648254395,3.79591202735901,5.71527004241943,3.02504705795678
"13855",218.740362167358,309.764283180237,0.849311232691529,0.516977283172309,0.392712094612345,0.207582535701851,0.692179840543996,23.6907348632812,432.295074462891,23.6907348632812,81.134033203125,65.9570617675781,54.6205940246582,21.0379161834717,21.5681648254395,3.79591202735901,5.71527004241943,3.06599816356877
"13952",251.842599391937,356.641277313232,0.854190747371943,0.508939733400064,0.395864917827933,0.211492943033676,0.705197649114084,25.1826133728027,481.59326171875,25.1826133728027,79.2844848632812,65.1037368774414,60.8700141906738,21.8203964233398,20.7376861572266,3.33798980712891,5.3075475692749,4.57793734770437
"20242",251.558471679688,356.238914489746,0.851467686895686,0.516566069740238,0.395292919632551,0.210770701133722,0.702945523568102,25.247706413269,476.636642456055,25.247706413269,79.7251777648926,65.2405662536621,59.0053825378418,21.6893730163574,20.9650087356567,3.43918430805206,5.3817937374115,3.88711813378575
"13707",52.3807110190392,74.1777745187283,0.883783933979865,0.659916622564197,0.385416671432353,0.198778388065261,0.660077552739027,19.1252701154882,2222.04974636059,19.1252701154882,65.9418584143761,56.7012141765934,85.5168271973582,19.1937092501338,13.5387447212297,2.02655257952243,4.38581311477735,5.73314705857741
"14074",185.807418346405,263.127029895782,0.814184273923152,0.656046585603194,0.400860380544406,0.217748362759147,0.725311936152102,23.8934688568115,432.623596191406,23.8934688568115,82.1881713867188,66.7485580444336,50.9168319702148,18.4087619781494,24.8240413665771,4.31264352798462,5.91146039962769,2.8931979329806
"14912",196.181471705437,277.818014502525,0.678050945061004,0.579112848266959,0.383634437378999,0.196587842914301,0.65253310247853,18.5649375915527,76.5561199188232,18.5649375915527,61.2393856048584,55.3890266418457,81.0727233886719,20.850209236145,12.3967742919922,2.30827915668488,4.34113788604736,7.43864550100402
"13979",265.632812023163,376.169981479645,0.854467204478899,0.520042995895658,0.391104610279353,0.205605166929739,0.685403869007573,25.8232307434082,467.238067626953,25.8232307434082,78.9137153625488,64.8825721740723,60.8156585693359,22.330587387085,20.9292650222778,3.26396751403809,5.16543173789978,4.02974794786495
"13509",415.391237735748,588.247029304504,0.849577030696194,0.525968205402879,0.402441378607846,0.219753502849364,0.731455677707723,25.7412109375,1034.93786621094,25.7412109375,81.2319259643555,65.6160202026367,54.8494338989258,22.0758857727051,21.7962055206299,3.68490219116211,5.4000301361084,4.1779397020757
"14056",422.613342285156,598.474451065063,0.84990288845049,0.524800078012049,0.402479113948425,0.21980139413136,0.731602030112439,25.9251937866211,782.540252685547,25.9251937866211,80.6718101501465,65.4735870361328,55.8064289093018,21.9734106063843,21.7245988845825,3.6121940612793,5.32138681411743,4.17856911530139
"13585",352.681244075298,499.441672801971,0.845257660603304,0.603746997587609,0.40155890284972,0.21863322503192,0.72803583830894,23.1246871948242,651.928375244141,23.1246871948242,82.5486679077148,66.8286056518555,51.6017360687256,17.6112384796143,25.0367975234985,4.48933696746826,6.10097718238831,3.91165709030544
"13728",240.092681407928,340.001891613007,0.833319215383458,0.570082046091557,0.396658086158759,0.212473606883881,0.708499889110642,25.9221286773682,625.1513671875,25.9221286773682,81.6835632324219,65.7158317565918,53.7479076385498,21.7080936431885,22.7665815353394,3.85204815864563,5.47462701797485,4.52994650853789
"13611",1637.93636512756,2319.52702713013,0.980039911630794,0.306261980358292,0.402703013334665,0.220087391219448,0.732454072289906,17.1703510284424,1055.12756347656,17.1703510284424,69.7234497070312,61.2501029968262,97.7994003295898,20.9059371948242,13.1385879516602,1.95560216903687,3.62351989746094,6.80935792412262
"14152",330.80889749527,468.467636108398,0.870073464605989,0.596861246973276,0.401382278011303,0.218409962224639,0.727342770356522,24.885986328125,818.32275390625,24.885986328125,81.9326972961426,66.6178970336914,50.651538848877,18.2667789459229,25.237865447998,4.31162810325623,5.91268801689148,4.11940242089803
"13951",298.792278289795,423.128019332886,0.865949230993327,0.599893875420094,0.401085005877382,0.218032967286595,0.726187382310124,24.2646770477295,769.622711181641,24.2646770477295,82.2095794677734,66.7048301696777,51.7182579040527,17.6130504608154,25.4797267913818,4.44437837600708,6.03760170936584,5.00988680056657
"13732",187.065512776375,264.908649265766,0.843948480006288,0.578691339120269,0.391870312540736,0.20655437050671,0.688570960665381,26.6627826690674,624.902709960938,26.6627826690674,81.6311187744141,65.7659301757812,54.6151390075684,22.1316089630127,22.9554691314697,3.84886646270752,5.44457340240479,4.32507014634146
"17712",3443.42014694214,4876.32255554199,0.962185408314692,0.288410319124951,0.403263512685243,0.2208011678674,0.73460621765567,18.3202075958252,2935.119140625,18.3202075958252,71.3168106079102,60.970760345459,96.3942794799805,20.9069175720215,14.1193418502808,2.06415915489197,3.77621984481812,10.3362982023606
"14301",253.209388494492,358.576825618744,0.790244746987175,0.451203958953128,0.40088334299574,0.217779269254448,0.725385449276674,18.8064746856689,117.781059265137,18.8064746856689,63.7520141601562,53.6808776855469,90.5587768554688,19.6992073059082,12.0361404418945,1.36886203289032,4.11007499694824,6.15139693178411
"14373",157.589728593826,223.167176961899,0.824882988733799,0.455332817453327,0.394738833682012,0.21008758044849,0.700622642848451,18.4617137908936,61.6452445983887,18.4617137908936,63.0847854614258,54.1779174804688,89.4748611450195,19.6174736022949,12.4587850570679,1.50079071521759,4.10361051559448,5.42855855195911
"14499",157.589728593826,223.167176961899,0.824882988733799,0.455332817453327,0.394738833682012,0.21008758044849,0.700622642848451,18.4617137908936,61.6452445983887,18.4617137908936,63.0847854614258,54.1779174804688,89.4748611450195,19.6174736022949,12.4587850570679,1.50079071521759,4.10361051559448,5.42855855195911
"13691",96.4458239674568,136.579601541162,0.868667945785995,0.585899842903018,0.39045487078352,0.204814127197972,0.682596989552983,25.0877475738525,220.910417556763,25.0877475738525,81.8339004516602,66.1046257019043,49.7113304138184,20.0494556427002,24.2869243621826,4.08044672012329,5.68463349342346,4.69795478548212
"13700",277.258172988892,392.632972240448,0.900099061791823,0.608599118888378,0.397227166189398,0.213190615874868,0.710753689242845,24.9135131835938,808.878082275391,24.9135131835938,81.8714981079102,66.6241760253906,50.9628124237061,17.837607383728,25.5086364746094,4.35165572166443,5.96015548706055,5.57101259206448
"18077",231.52504324913,327.869022846222,0.908548303490682,0.596595233306289,0.395878617759465,0.211512382642752,0.705233517349983,25.7585372924805,405.841949462891,25.7585372924805,81.5332183837891,66.2782516479492,50.2854423522949,19.1398372650146,25.5016326904297,4.25202035903931,5.93219757080078,5.22763667121791
"14212",22.2556738555431,31.5168758630753,0.338529855269614,0.718332874424317,0.39910686688391,0.215540944777354,0.718352199202836,12.4983987808228,9.27929306030273,12.4983987808228,72.191520690918,58.8416175842285,94.4494400024414,29.8164157867432,11.1526050567627,1.25474274158478,4.41265106201172,10.3553517477693
"13155",18351.2779846191,25987.7526321411,0.984505275642536,0.0181453315547996,0.404515752494335,0.222399648974339,0.739380509654681,23.0226421356201,38023.44140625,23.0226421356201,69.1897201538086,53.7977867126465,92.6496124267578,7.62723255157471,15.1385488510132,2.46402311325073,3.84576511383057,37.957645777314
"13636",500.287770271301,708.471353530884,0.866980137600998,0.475636627744226,0.400469214535084,0.217256492954128,0.723754439224191,22.9345712661743,773.616073608398,22.9345712661743,75.2043132781982,62.0124082565308,72.4309463500977,23.3683948516846,17.3077411651611,2.59704399108887,4.34428977966309,3.81875565959703
"13902",347.188399791718,491.663102149963,0.873802136590633,0.434673459269106,0.396110355053972,0.211793164778876,0.706247370315078,27.7756576538086,643.216522216797,27.7756576538086,79.0822601318359,63.982494354248,62.7297210693359,23.8891859054565,21.6592197418213,3.22612178325653,5.03824234008789,4.20840305878162
"16765",383.283536911011,542.778424263,0.879143236765133,0.421724700566494,0.399034337764637,0.215454011703982,0.7180262609363,27.589937210083,810.516662597656,27.589937210083,78.3181457519531,63.359935760498,63.5870323181152,24.2174873352051,20.9841041564941,3.10434484481812,4.98641395568848,4.42483333408433
